Thickness_mm,Modulus_GPa,LoadLevel_kN,Subgrade_K_MPam,LoadPosition,Flexure_SR
139.2748662870454,25.0,20.0,225.0,CL,0.17
149.9666446035407,25.0,20.0,225.0,EL,0.5
153.54467202954356,25.0,20.0,225.0,IL,0.36
156.07394911632312,25.0,20.0,250.0,CL,0.17
151.78946050460743,25.0,20.0,250.0,EL,0.49
135.2931254225755,25.0,20.0,250.0,IL,0.36
144.79383924731977,25.0,20.0,275.0,CL,0.16
150.53134930154135,25.0,20.0,275.0,EL,0.49
137.635994974345,25.0,20.0,275.0,IL,0.36
145.51880793627544,25.0,20.0,300.0,CL,0.16
135.996093263741,25.0,20.0,300.0,EL,0.49
137.3573549146506,25.0,20.0,300.0,IL,0.36
146.9076982860479,25.0,22.5,200.0,CL,0.18
138.9814726212918,25.0,22.5,200.0,EL,0.55
152.02622544784674,25.0,22.5,200.0,IL,0.4
155.68394907411798,25.0,22.5,225.0,CL,0.18
159.0176009732725,25.0,22.5,225.0,EL,0.54
141.0045073273443,25.0,22.5,225.0,IL,0.4
140.0244774677721,25.0,22.5,250.0,CL,0.18
138.137035210032,25.0,22.5,250.0,EL,0.54
154.09290748630912,25.0,22.5,250.0,IL,0.4
156.19427179460703,25.0,22.5,275.0,CL,0.18
135.94758434476927,25.0,22.5,275.0,EL,0.54
163.0863673873107,25.0,22.5,275.0,IL,0.4
136.55913850954417,25.0,22.5,300.0,CL,0.18
151.23889005903212,25.0,22.5,300.0,EL,0.54
156.27181558352748,25.0,22.5,300.0,IL,0.4
161.12907371238256,25.0,25.0,200.0,CL,0.2
156.42260796397284,25.0,25.0,200.0,EL,0.59
159.05184249209375,25.0,25.0,200.0,IL,0.44
145.1835057762842,25.0,25.0,225.0,CL,0.2
159.44475341239536,25.0,25.0,225.0,EL,0.58
137.40344539154026,25.0,25.0,225.0,IL,0.44
161.84449968181582,25.0,25.0,250.0,CL,0.2
151.42777128461208,25.0,25.0,250.0,EL,0.58
159.5189330988748,25.0,25.0,250.0,IL,0.44
148.56954853554902,25.0,25.0,275.0,CL,0.2
154.30733085589574,25.0,25.0,275.0,EL,0.58
150.7920798280834,25.0,25.0,275.0,IL,0.44
156.94768565265997,25.0,25.0,300.0,CL,0.2
137.4488994609177,25.0,25.0,300.0,EL,0.58
136.8105625197169,25.0,25.0,300.0,IL,0.43
142.4130970203044,25.0,27.5,200.0,CL,0.22
139.78634040339566,25.0,27.5,200.0,EL,0.62
161.15350699776604,25.0,27.5,200.0,IL,0.48
141.57641962074132,25.0,27.5,225.0,CL,0.22
164.27595767457393,25.0,27.5,225.0,EL,0.62
145.10687375313321,25.0,27.5,225.0,IL,0.48
140.46353747066098,25.0,27.5,250.0,CL,0.22
158.69095521427437,25.0,27.5,250.0,EL,0.62
154.76123326502628,25.0,27.5,250.0,IL,0.47
149.94587149359415,25.0,27.5,275.0,CL,0.22
151.66090652812895,25.0,27.5,275.0,EL,0.62
156.5760533481679,25.0,27.5,275.0,IL,0.47
141.85364223993895,25.0,27.5,300.0,CL,0.21
164.89001748170227,25.0,27.5,300.0,EL,0.61
164.2437948644035,25.0,27.5,300.0,IL,0.47
154.5097705904081,25.0,30.0,200.0,CL,0.23
140.98627352787435,25.0,30.0,200.0,EL,0.67
155.40684727293873,25.0,30.0,200.0,IL,0.52
137.16595226937528,25.0,30.0,225.0,CL,0.23
135.9195750661742,25.0,30.0,225.0,EL,0.66
142.73048665533642,25.0,30.0,225.0,IL,0.52
148.8786887021795,25.0,30.0,250.0,CL,0.23
161.04817516225143,25.0,30.0,250.0,EL,0.66
156.81507209298923,25.0,30.0,250.0,IL,0.51
157.28119563599944,25.0,30.0,275.0,CL,0.23
147.76480003344227,25.0,30.0,275.0,EL,0.66
145.3780497764089,25.0,30.0,275.0,IL,0.51
146.13116288953807,25.0,30.0,300.0,CL,0.23
164.62948691208175,25.0,30.0,300.0,EL,0.65
136.20327574237447,25.0,30.0,300.0,IL,0.51
161.01094488367346,30.0,20.0,200.0,CL,0.14
152.3602622571718,30.0,20.0,200.0,EL,0.42
148.1584625756877,30.0,20.0,200.0,IL,0.3
156.7577298124541,30.0,20.0,225.0,CL,0.14
149.6000682427411,30.0,20.0,225.0,EL,0.42
161.2026971424498,30.0,20.0,225.0,IL,0.3
162.02105592033774,30.0,20.0,250.0,CL,0.14
147.65162780620366,30.0,20.0,250.0,EL,0.41
143.30483391705155,30.0,20.0,250.0,IL,0.3
152.77050985780087,30.0,20.0,275.0,CL,0.14
162.3709003685007,30.0,20.0,275.0,EL,0.41
141.31986567017,30.0,20.0,275.0,IL,0.3
153.68899750690449,30.0,20.0,300.0,CL,0.14
153.9468066027756,30.0,20.0,300.0,EL,0.41
156.99339067245842,30.0,20.0,300.0,IL,0.3
138.9470305538178,30.0,22.5,200.0,CL,0.15
156.47474894046266,30.0,22.5,200.0,EL,0.46
162.27097561996922,30.0,22.5,200.0,IL,0.34
140.39049326610726,30.0,22.5,225.0,CL,0.15
142.12629974771633,30.0,22.5,225.0,EL,0.46
164.1418528212492,30.0,22.5,225.0,IL,0.34
140.4293085812847,30.0,22.5,250.0,CL,0.15
160.63155280108737,30.0,22.5,250.0,EL,0.45
149.76833569344103,30.0,22.5,250.0,IL,0.34
142.41693223209532,30.0,22.5,275.0,CL,0.15
161.12249703817534,30.0,22.5,275.0,EL,0.45
148.35915765007996,30.0,22.5,275.0,IL,0.33
150.4445206178907,30.0,22.5,300.0,CL,0.15
145.77700108199298,30.0,22.5,300.0,EL,0.45
152.78852554304783,30.0,22.5,300.0,IL,0.33
139.9057161775507,30.0,25.0,200.0,CL,0.17
146.73244609955282,30.0,25.0,200.0,EL,0.49
164.08236967005863,30.0,25.0,200.0,IL,0.37
142.74400298103382,30.0,25.0,225.0,CL,0.17
154.70209993623877,30.0,25.0,225.0,EL,0.49
144.75570192674084,30.0,25.0,225.0,IL,0.37
158.204193770598,30.0,25.0,250.0,CL,0.17
138.9262098215505,30.0,25.0,250.0,EL,0.49
164.09463135235634,30.0,25.0,250.0,IL,0.37
148.61368624150919,30.0,25.0,275.0,CL,0.17
142.08151390039393,30.0,25.0,275.0,EL,0.49
137.20490241990038,30.0,25.0,275.0,IL,0.37
140.09273715262623,30.0,25.0,300.0,CL,0.16
150.59321845668052,30.0,25.0,300.0,EL,0.48
145.11009529293858,30.0,25.0,300.0,IL,0.37
159.86650097647828,30.0,27.5,200.0,CL,0.18
147.9266257098542,30.0,27.5,200.0,EL,0.52
142.4614281776289,30.0,27.5,200.0,IL,0.4
153.5143495981209,30.0,27.5,225.0,CL,0.18
156.20331650656337,30.0,27.5,225.0,EL,0.52
140.0112572370285,30.0,27.5,225.0,IL,0.4
140.02857648864952,30.0,27.5,250.0,CL,0.18
136.1001428080063,30.0,27.5,250.0,EL,0.52
157.09206045196922,30.0,27.5,250.0,IL,0.4
154.91413582865414,30.0,27.5,275.0,CL,0.18
149.2389262724944,30.0,27.5,275.0,EL,0.52
160.32511346907592,30.0,27.5,275.0,IL,0.4
159.1701045885016,30.0,27.5,300.0,CL,0.18
152.56063093190255,30.0,27.5,300.0,EL,0.52
161.04813841539777,30.0,27.5,300.0,IL,0.39
141.17523630110304,30.0,30.0,200.0,CL,0.2
138.35758858193185,30.0,30.0,200.0,EL,0.56
143.09248834550968,30.0,30.0,200.0,IL,0.43
136.71260568267945,30.0,30.0,225.0,CL,0.2
150.93508584003095,30.0,30.0,225.0,EL,0.56
163.09817076884883,30.0,30.0,225.0,IL,0.43
136.1803062200553,30.0,30.0,250.0,CL,0.19
138.6632974203008,30.0,30.0,250.0,EL,0.55
148.56597084850307,30.0,30.0,250.0,IL,0.43
163.01625052583714,30.0,30.0,275.0,CL,0.19
144.48468314930253,30.0,30.0,275.0,EL,0.55
150.21704426065176,30.0,30.0,275.0,IL,0.43
136.24718577151177,30.0,30.0,300.0,CL,0.19
139.45029602886268,30.0,30.0,300.0,EL,0.55
164.5989036887654,30.0,30.0,300.0,IL,0.43
163.95356089308137,35.0,20.0,200.0,CL,0.12
135.14819942803229,35.0,20.0,200.0,EL,0.36
163.55435356269717,35.0,20.0,200.0,IL,0.26
154.173598134465,35.0,20.0,225.0,CL,0.12
161.03754883560066,35.0,20.0,225.0,EL,0.36
148.64219566901576,35.0,20.0,225.0,IL,0.26
150.4678808573775,35.0,20.0,250.0,CL,0.12
149.66539740770762,35.0,20.0,250.0,EL,0.36
155.00592772638313,35.0,20.0,250.0,IL,0.26
139.1895376426894,35.0,20.0,275.0,CL,0.12
135.89920769618033,35.0,20.0,275.0,EL,0.36
144.23789824773573,35.0,20.0,275.0,IL,0.26
156.14042288209941,35.0,20.0,300.0,CL,0.12
141.05560356368846,35.0,20.0,300.0,EL,0.35
155.20297299974752,35.0,20.0,300.0,IL,0.26
164.09736138321813,35.0,22.5,200.0,CL,0.13
137.81702147368256,35.0,22.5,200.0,EL,0.39
155.17806354675378,35.0,22.5,200.0,IL,0.29
148.31250657913714,35.0,22.5,225.0,CL,0.13
161.04426763132517,35.0,22.5,225.0,EL,0.39
140.31449368342157,35.0,22.5,225.0,IL,0.29
155.77877856678492,35.0,22.5,250.0,CL,0.13
160.14345868944332,35.0,22.5,250.0,EL,0.39
163.3384265842207,35.0,22.5,250.0,IL,0.29
155.49744084868937,35.0,22.5,275.0,CL,0.13
149.9152429202528,35.0,22.5,275.0,EL,0.39
153.5354172060364,35.0,22.5,275.0,IL,0.29
161.06714953436153,35.0,22.5,300.0,CL,0.13
152.1182923991649,35.0,22.5,300.0,EL,0.39
135.9116117909051,35.0,22.5,300.0,IL,0.29
162.92846086520933,35.0,25.0,200.0,CL,0.14
155.68580253094683,35.0,25.0,200.0,EL,0.42
155.2954015733174,35.0,25.0,200.0,IL,0.32
141.47025457193152,35.0,25.0,225.0,CL,0.14
154.76656410697973,35.0,25.0,225.0,EL,0.42
146.81593216962474,35.0,25.0,225.0,IL,0.32
154.53698931124475,35.0,25.0,250.0,CL,0.14
138.19779090923973,35.0,25.0,250.0,EL,0.42
154.73535913809107,35.0,25.0,250.0,IL,0.32
164.98241177312,35.0,25.0,275.0,CL,0.14
136.44636116581668,35.0,25.0,275.0,EL,0.42
164.31522552663952,35.0,25.0,275.0,IL,0.32
147.20723882168613,35.0,25.0,300.0,CL,0.14
161.12260351011778,35.0,25.0,300.0,EL,0.42
158.4715645217482,35.0,25.0,300.0,IL,0.32
152.01048782960004,35.0,27.5,200.0,CL,0.16
157.1534762775398,35.0,27.5,200.0,EL,0.45
161.35546683904045,35.0,27.5,200.0,IL,0.34
147.124209649531,35.0,27.5,225.0,CL,0.16
144.81099484689716,35.0,27.5,225.0,EL,0.45
155.02780156690756,35.0,27.5,225.0,IL,0.34
159.23537825823774,35.0,27.5,250.0,CL,0.16
157.86855404329847,35.0,27.5,250.0,EL,0.45
158.93440946575905,35.0,27.5,250.0,IL,0.34
148.06749944438798,35.0,27.5,275.0,CL,0.16
159.53502648525065,35.0,27.5,275.0,EL,0.45
138.60627166111826,35.0,27.5,275.0,IL,0.34
151.3346729388255,35.0,27.5,300.0,CL,0.15
135.17275981494365,35.0,27.5,300.0,EL,0.45
144.7375748970081,35.0,27.5,300.0,IL,0.34
145.99384604614193,35.0,30.0,200.0,CL,0.17
146.88518074827766,35.0,30.0,200.0,EL,0.48
155.86401620069586,35.0,30.0,200.0,IL,0.37
146.65674303811036,35.0,30.0,225.0,CL,0.17
148.46080867867593,35.0,30.0,225.0,EL,0.48
142.12632392622982,35.0,30.0,225.0,IL,0.37
146.1975537488802,35.0,30.0,250.0,CL,0.17
141.81808881789453,35.0,30.0,250.0,EL,0.48
137.1958777130533,35.0,30.0,250.0,IL,0.37
153.10345780144132,35.0,30.0,275.0,CL,0.17
155.0463839566505,35.0,30.0,275.0,EL,0.48
153.58471038028844,35.0,30.0,275.0,IL,0.37
148.90482131401717,35.0,30.0,300.0,CL,0.17
146.39357340537688,35.0,30.0,300.0,EL,0.47
160.90000948715476,35.0,30.0,300.0,IL,0.37
60.0,20.076327140544873,20.0,200.0,CL,1.25
60.0,19.916727510518925,20.0,200.0,EL,2.84
60.0,18.10256826322574,20.0,200.0,IL,2.04
60.0,19.364991310504625,20.0,225.0,CL,1.24
60.0,19.520782475143427,20.0,225.0,EL,2.76
60.0,19.5952911235876,20.0,225.0,IL,1.98
60.0,20.32068947690933,20.0,250.0,CL,1.24
60.0,20.134410186907512,20.0,250.0,EL,2.69
60.0,20.43162037117378,20.0,250.0,IL,1.92
60.0,21.059533046168514,20.0,275.0,CL,1.23
60.0,21.251942954864376,20.0,275.0,EL,2.62
60.0,20.87249230490598,20.0,275.0,IL,1.88
60.0,21.82209478381974,20.0,300.0,CL,1.23
60.0,18.072930330705447,20.0,300.0,EL,2.56
60.0,18.783111942734184,20.0,300.0,IL,1.83
60.0,18.03025149991257,22.5,200.0,CL,1.35
60.0,20.58989885661841,22.5,200.0,EL,3.07
60.0,21.59212219579995,22.5,200.0,IL,2.24
60.0,18.9739291863052,22.5,225.0,CL,1.34
60.0,21.708138179185227,22.5,225.0,EL,2.98
60.0,18.241069561158245,22.5,225.0,IL,2.17
60.0,21.737744107222056,22.5,250.0,CL,1.33
60.0,19.40649074895854,22.5,250.0,EL,2.89
60.0,18.405683313796867,22.5,250.0,IL,2.11
60.0,19.943487036745303,22.5,275.0,CL,1.32
60.0,19.027106270882033,22.5,275.0,EL,2.82
60.0,19.13949160784769,22.5,275.0,IL,2.05
60.0,19.229159859705145,22.5,300.0,CL,1.32
60.0,21.212103591330653,22.5,300.0,EL,2.75
60.0,20.156645106701017,22.5,300.0,IL,2.0
60.0,19.245230796624014,25.0,200.0,CL,1.43
60.0,20.441335133243673,25.0,200.0,EL,3.25
60.0,20.864602696892774,25.0,200.0,IL,2.42
60.0,19.090496002934135,25.0,225.0,CL,1.42
60.0,19.654196406101406,25.0,225.0,EL,3.15
60.0,18.48754437334779,25.0,225.0,IL,2.34
60.0,18.72459739813872,25.0,250.0,CL,1.41
60.0,20.72447141585993,25.0,250.0,EL,3.06
60.0,18.725753390782508,25.0,250.0,IL,2.28
60.0,20.10065353466824,25.0,275.0,CL,1.4
60.0,20.83618504688973,25.0,275.0,EL,2.98
60.0,18.427507692378974,25.0,275.0,IL,2.21
60.0,20.269248878515615,25.0,300.0,CL,1.39
60.0,19.026251134805456,25.0,300.0,EL,2.91
60.0,21.85170750095032,25.0,300.0,IL,2.16
60.0,19.9341825868797,27.5,200.0,CL,1.53
60.0,21.223970199100634,27.5,200.0,EL,3.42
60.0,20.200906168625046,27.5,200.0,IL,2.58
60.0,18.173650131419276,27.5,225.0,CL,1.51
60.0,20.53260550237609,27.5,225.0,EL,3.32
60.0,21.805613368826627,27.5,225.0,IL,2.5
60.0,20.406447280585326,27.5,250.0,CL,1.5
60.0,21.27675543770716,27.5,250.0,EL,3.22
60.0,21.53682585339363,27.5,250.0,IL,2.42
60.0,18.91231908779573,27.5,275.0,CL,1.49
60.0,18.84817935963291,27.5,275.0,EL,3.13
60.0,20.443923955403967,27.5,275.0,IL,2.36
60.0,19.64411387922682,27.5,300.0,CL,1.48
60.0,21.35944521146688,27.5,300.0,EL,3.05
60.0,21.600092493592044,27.5,300.0,IL,2.3
60.0,19.413685517210872,30.0,200.0,CL,1.62
60.0,18.94748223589793,30.0,200.0,EL,3.58
60.0,21.122102060975447,30.0,200.0,IL,2.76
60.0,19.099224142192543,30.0,225.0,CL,1.61
60.0,21.290457274054713,30.0,225.0,EL,3.47
60.0,19.69495301459505,30.0,225.0,IL,2.67
60.0,20.670199597165883,30.0,250.0,CL,1.59
60.0,18.382141255338674,30.0,250.0,EL,3.36
60.0,20.495437298706292,30.0,250.0,IL,2.59
60.0,19.807070714948917,30.0,275.0,CL,1.58
60.0,20.346433852701896,30.0,275.0,EL,3.27
60.0,18.672056830979454,30.0,275.0,IL,2.52
60.0,20.947494979776728,30.0,300.0,CL,1.57
60.0,21.451188310172913,30.0,300.0,EL,3.18
60.0,18.8669592003631,30.0,300.0,IL,2.45
60.0,22.97857277760081,20.0,200.0,CL,1.02
60.0,22.618192930231682,20.0,200.0,EL,2.4
60.0,25.70985750221633,20.0,200.0,IL,1.72
60.0,25.535470180443905,20.0,225.0,CL,1.01
60.0,25.23348706357035,20.0,225.0,EL,2.33
60.0,23.659735480579876,20.0,225.0,IL,1.68
60.0,24.454529979527575,20.0,250.0,CL,1.0
60.0,25.472381675930865,20.0,250.0,EL,2.27
60.0,24.983834294295846,20.0,250.0,IL,1.63
60.0,27.438927601074436,20.0,275.0,CL,1.0
60.0,23.182198762783667,20.0,275.0,EL,2.22
60.0,25.97572277023797,20.0,275.0,IL,1.59
60.0,24.52159384052146,20.0,300.0,CL,0.99
60.0,24.640998074628072,20.0,300.0,EL,2.17
60.0,26.087988828290882,20.0,300.0,IL,1.56
60.0,25.962180756621848,22.5,200.0,CL,1.09
60.0,27.45627996851094,22.5,200.0,EL,2.59
60.0,23.141971447270627,22.5,200.0,IL,1.89
60.0,23.020548246920832,22.5,225.0,CL,1.08
60.0,26.121694085643707,22.5,225.0,EL,2.52
60.0,25.391934585032047,22.5,225.0,IL,1.84
60.0,23.870803332799028,22.5,250.0,CL,1.08
60.0,22.897096844944933,22.5,250.0,EL,2.46
60.0,22.928291247982152,22.5,250.0,IL,1.79
60.0,26.97095437332059,22.5,275.0,CL,1.07
60.0,23.459336623593714,22.5,275.0,EL,2.4
60.0,24.116857810577603,22.5,275.0,IL,1.74
60.0,23.63328201113494,22.5,300.0,CL,1.07
60.0,24.274981529159685,22.5,300.0,EL,2.34
60.0,22.847119213730466,22.5,300.0,IL,1.7
60.0,25.095298954541352,25.0,200.0,CL,1.16
60.0,22.838062817961074,25.0,200.0,EL,2.75
60.0,26.501782539111808,25.0,200.0,IL,2.05
60.0,23.668560409552164,25.0,225.0,CL,1.15
60.0,25.200059573022553,25.0,225.0,EL,2.67
60.0,26.90039543780729,25.0,225.0,IL,1.99
60.0,25.75438684523597,25.0,250.0,CL,1.14
60.0,25.164788932756675,25.0,250.0,EL,2.6
60.0,24.121668765576878,25.0,250.0,IL,1.94
60.0,24.16500956529099,25.0,275.0,CL,1.14
60.0,25.84743477599095,25.0,275.0,EL,2.54
60.0,27.47069680610584,25.0,275.0,IL,1.89
60.0,25.80919594924689,25.0,300.0,CL,1.13
60.0,25.288917086850123,25.0,300.0,EL,2.48
60.0,26.153252551196232,25.0,300.0,IL,1.84
60.0,24.82602806141859,27.5,200.0,CL,1.24
60.0,22.800711713003928,27.5,200.0,EL,2.9
60.0,25.31148407938955,27.5,200.0,IL,2.19
60.0,27.2881264225269,27.5,225.0,CL,1.23
60.0,23.3765147117883,27.5,225.0,EL,2.82
60.0,25.95002445410333,27.5,225.0,IL,2.12
60.0,23.504668443295284,27.5,250.0,CL,1.22
60.0,25.179138422365405,27.5,250.0,EL,2.74
60.0,22.983382248233596,27.5,250.0,IL,2.07
60.0,24.751854681290926,27.5,275.0,CL,1.21
60.0,26.280816644476232,27.5,275.0,EL,2.67
60.0,24.23785762119491,27.5,275.0,IL,2.01
60.0,25.82455862243609,27.5,300.0,CL,1.21
60.0,26.477249803948645,27.5,300.0,EL,2.61
60.0,27.135889097397264,27.5,300.0,IL,1.96
60.0,23.673210409277267,30.0,200.0,CL,1.32
60.0,24.49657957904654,30.0,200.0,EL,3.04
60.0,23.262080066652086,30.0,200.0,IL,2.35
60.0,27.462417510791877,30.0,225.0,CL,1.31
60.0,27.135004839621477,30.0,225.0,EL,2.95
60.0,25.1997856514028,30.0,225.0,IL,2.28
60.0,26.710166471882104,30.0,250.0,CL,1.3
60.0,25.104789886360212,30.0,250.0,EL,2.87
60.0,25.6179284400138,30.0,250.0,IL,2.21
60.0,22.945622160580083,30.0,275.0,CL,1.29
60.0,26.27635210248404,30.0,275.0,EL,2.79
60.0,23.138567418176173,30.0,275.0,IL,2.15
60.0,26.63033815126264,30.0,300.0,CL,1.28
60.0,26.41014043835193,30.0,300.0,EL,2.72
60.0,26.043723488714882,30.0,300.0,IL,2.1
60.0,27.216962283148572,20.0,200.0,CL,0.86
60.0,28.818770135671972,20.0,200.0,EL,2.08
60.0,28.578675419465057,20.0,200.0,IL,1.5
60.0,29.160818444829115,20.0,225.0,CL,0.85
60.0,27.52585648058303,20.0,225.0,EL,2.03
60.0,32.62174693818638,20.0,225.0,IL,1.46
60.0,30.322813444274257,20.0,250.0,CL,0.84
60.0,28.83314586394814,20.0,250.0,EL,1.98
60.0,29.3818891024457,20.0,250.0,IL,1.42
60.0,29.683215243029014,20.0,275.0,CL,0.84
60.0,30.603566000163703,20.0,275.0,EL,1.94
60.0,30.094076566178988,20.0,275.0,IL,1.39
60.0,32.5163518392865,20.0,300.0,CL,0.84
60.0,29.98178089743498,20.0,300.0,EL,1.9
60.0,32.95294808893988,20.0,300.0,IL,1.36
60.0,32.10854974647057,22.5,200.0,CL,0.92
60.0,28.251063086144015,22.5,200.0,EL,2.25
60.0,32.5835712878635,22.5,200.0,IL,1.64
60.0,27.698198387312857,22.5,225.0,CL,0.91
60.0,31.90469825094715,22.5,225.0,EL,2.19
60.0,29.28373976085948,22.5,225.0,IL,1.6
60.0,32.26784592267042,22.5,250.0,CL,0.91
60.0,32.2083401406447,22.5,250.0,EL,2.14
60.0,31.835552400705726,22.5,250.0,IL,1.56
60.0,31.74018261784237,22.5,275.0,CL,0.9
60.0,28.828074834588243,22.5,275.0,EL,2.09
60.0,27.485515698307513,22.5,275.0,IL,1.52
60.0,29.41788107259097,22.5,300.0,CL,0.9
60.0,28.04114708991905,22.5,300.0,EL,2.05
60.0,31.169706533414768,22.5,300.0,IL,1.49
60.0,29.076598359226715,25.0,200.0,CL,0.98
60.0,32.85366120515949,25.0,200.0,EL,2.39
60.0,30.845832464071993,25.0,200.0,IL,1.78
60.0,31.934883381806166,25.0,225.0,CL,0.97
60.0,27.79514803645109,25.0,225.0,EL,2.33
60.0,32.172086893635736,25.0,225.0,IL,1.74
60.0,32.536543143080365,25.0,250.0,CL,0.97
60.0,29.922371512913614,25.0,250.0,EL,2.27
60.0,30.637517626505865,25.0,250.0,IL,1.69
60.0,31.58885880541797,25.0,275.0,CL,0.96
60.0,28.049031763562475,25.0,275.0,EL,2.22
60.0,30.015396458780653,25.0,275.0,IL,1.65
60.0,29.39197816663388,25.0,300.0,CL,0.95
60.0,27.878243952973495,25.0,300.0,EL,2.17
60.0,29.205206533749188,25.0,300.0,IL,1.61
60.0,27.409033856312963,27.5,200.0,CL,1.05
60.0,27.154871441696923,27.5,200.0,EL,2.52
60.0,27.810997734928936,27.5,200.0,IL,1.91
60.0,32.778690669535045,27.5,225.0,CL,1.04
60.0,30.297177215370102,27.5,225.0,EL,2.45
60.0,32.79493296691932,27.5,225.0,IL,1.85
60.0,29.59498726998079,27.5,250.0,CL,1.03
60.0,28.87089679851156,27.5,250.0,EL,2.39
60.0,30.036851177041463,27.5,250.0,IL,1.81
60.0,29.63707013179746,27.5,275.0,CL,1.02
60.0,27.633988105570463,27.5,275.0,EL,2.34
60.0,30.844957888141238,27.5,275.0,IL,1.76
60.0,28.296229095057598,27.5,300.0,CL,1.02
60.0,30.717527729386976,27.5,300.0,EL,2.28
60.0,30.90120655438892,27.5,300.0,IL,1.72
60.0,27.91214911877189,30.0,200.0,CL,1.12
60.0,27.368097762664007,30.0,200.0,EL,2.65
60.0,31.68456951641064,30.0,200.0,IL,2.05
60.0,29.75880254261592,30.0,225.0,CL,1.11
60.0,27.348982773032855,30.0,225.0,EL,2.57
60.0,32.9691979030186,30.0,225.0,IL,1.99
60.0,27.3466833659782,30.0,250.0,CL,1.1
60.0,31.170211373151318,30.0,250.0,EL,2.51
60.0,32.90207355158048,30.0,250.0,IL,1.94
60.0,28.435080625295555,30.0,275.0,CL,1.09
60.0,27.853496212123176,30.0,275.0,EL,2.45
60.0,27.728309636534572,30.0,275.0,IL,1.89
60.0,28.819650885405572,30.0,300.0,CL,1.08
60.0,27.60627486606388,30.0,300.0,EL,2.39
60.0,31.15296805016479,30.0,300.0,IL,1.84
60.0,31.93604258691044,20.0,200.0,CL,0.74
60.0,35.06595489704853,20.0,200.0,EL,1.84
60.0,38.47687797697084,20.0,200.0,IL,1.32
60.0,37.197791886542134,20.0,225.0,CL,0.74
60.0,35.806536067617074,20.0,225.0,EL,1.8
60.0,33.643775345506285,20.0,225.0,IL,1.29
60.0,35.86727085404147,20.0,250.0,CL,0.73
60.0,35.189290247381564,20.0,250.0,EL,1.76
60.0,34.4825836872326,20.0,250.0,IL,1.26
60.0,32.41497263718139,20.0,275.0,CL,0.73
60.0,37.706229506683265,20.0,275.0,EL,1.72
60.0,34.648492541749256,20.0,275.0,IL,1.24
60.0,32.862357582745354,20.0,300.0,CL,0.72
60.0,34.07431545614103,20.0,300.0,EL,1.69
60.0,34.39890826770249,20.0,300.0,IL,1.21
60.0,37.29276526896812,22.5,200.0,CL,0.8
60.0,36.63530066392981,22.5,200.0,EL,1.99
60.0,36.885134255489376,22.5,200.0,IL,1.46
60.0,31.57721885100053,22.5,225.0,CL,0.79
60.0,34.41307798725833,22.5,225.0,EL,1.94
60.0,34.869409061447264,22.5,225.0,IL,1.42
60.0,31.634345937761395,22.5,250.0,CL,0.79
60.0,33.31869246121524,22.5,250.0,EL,1.9
60.0,36.822028761854945,22.5,250.0,IL,1.39
60.0,32.45976794010299,22.5,275.0,CL,0.78
60.0,35.247170920168145,22.5,275.0,EL,1.86
60.0,33.00641310412066,22.5,275.0,IL,1.36
60.0,31.584845422507254,22.5,300.0,CL,0.78
60.0,33.18841020319679,22.5,300.0,EL,1.82
60.0,38.331116284370374,22.5,300.0,IL,1.33
60.0,37.110759783180924,25.0,200.0,CL,0.85
60.0,38.21703651024723,25.0,200.0,EL,2.12
60.0,34.91497830748454,25.0,200.0,IL,1.58
60.0,32.268153390742526,25.0,225.0,CL,0.84
60.0,35.33571642281585,25.0,225.0,EL,2.07
60.0,34.680641341919724,25.0,225.0,IL,1.54
60.0,37.41049957917731,25.0,250.0,CL,0.84
60.0,32.18657806548971,25.0,250.0,EL,2.02
60.0,34.917687959152445,25.0,250.0,IL,1.5
60.0,32.55034065285789,25.0,275.0,CL,0.83
60.0,33.77273148823042,25.0,275.0,EL,1.97
60.0,36.6614995417146,25.0,275.0,IL,1.47
60.0,34.83212690558137,25.0,300.0,CL,0.83
60.0,34.13121799602038,25.0,300.0,EL,1.93
60.0,34.261333949990245,25.0,300.0,IL,1.44
60.0,34.716127378841904,27.5,200.0,CL,0.91
60.0,36.995115806859395,27.5,200.0,EL,2.23
60.0,37.74459282258164,27.5,200.0,IL,1.69
60.0,38.1873428055275,27.5,225.0,CL,0.9
60.0,37.00832370378706,27.5,225.0,EL,2.18
60.0,33.70784827023609,27.5,225.0,IL,1.65
60.0,36.31694294260579,27.5,250.0,CL,0.89
60.0,34.56322186838774,27.5,250.0,EL,2.13
60.0,33.28269435432236,27.5,250.0,IL,1.61
60.0,37.386101055981456,27.5,275.0,CL,0.89
60.0,31.768984442736276,27.5,275.0,EL,2.08
60.0,37.812333944947966,27.5,275.0,IL,1.57
60.0,34.73034225237314,27.5,300.0,CL,0.88
60.0,35.96041033765796,27.5,300.0,EL,2.04
60.0,36.11547745544048,27.5,300.0,IL,1.54
60.0,37.76582418494576,30.0,200.0,CL,0.97
60.0,35.95668777517045,30.0,200.0,EL,2.35
60.0,35.797535093320434,30.0,200.0,IL,1.82
60.0,31.96656428392483,30.0,225.0,CL,0.96
60.0,35.128856153616425,30.0,225.0,EL,2.29
60.0,32.551183005719295,30.0,225.0,IL,1.77
60.0,36.6620363810504,30.0,250.0,CL,0.95
60.0,35.085553445688724,30.0,250.0,EL,2.23
60.0,36.261594454458475,30.0,250.0,IL,1.72
