Thickness_mm,Modulus_GPa,LoadLevel_kN,Subgrade_K_MPam,LoadPosition,Flexure_SR
117.13,25.00,22.50,275.00,EL,0.85
126.05,25.00,22.50,275.00,IL,0.63
134.32,25.00,22.50,300.00,CL,0.3
130.81,25.00,22.50,300.00,EL,0.84
132.66,25.00,22.50,300.00,IL,0.62
128.97,25.00,25.00,200.00,CL,0.29
129.81,25.00,25.00,200.00,EL,0.83
133.73,25.00,25.00,200.00,IL,0.63
118.74,25.00,25.00,225.00,CL,0.29
124.74,25.00,25.00,225.00,EL,0.83
118.03,25.00,25.00,225.00,IL,0.63
137.19,25.00,25.00,250.00,CL,0.29
136.10,25.00,25.00,250.00,EL,0.82
113.49,25.00,25.00,250.00,IL,0.62
130.14,25.00,25.00,275.00,CL,0.29
135.63,25.00,25.00,275.00,EL,0.82
117.01,25.00,25.00,275.00,IL,0.62
126.70,25.00,25.00,300.00,CL,0.29
135.39,25.00,25.00,300.00,EL,0.81
113.35,25.00,25.00,300.00,IL,0.61
129.94,25.00,27.50,200.00,CL,0.29
119.93,25.00,27.50,200.00,EL,0.81
135.61,25.00,27.50,200.00,IL,0.62
136.78,25.00,27.50,225.00,CL,0.29
136.11,25.00,27.50,225.00,EL,0.8
124.36,25.00,27.50,225.00,IL,0.61
134.05,25.00,27.50,250.00,CL,0.29
133.61,25.00,27.50,250.00,EL,0.8
120.48,25.00,27.50,250.00,IL,0.61
133.22,25.00,27.50,275.00,CL,0.29
113.43,25.00,27.50,275.00,EL,0.79
127.41,25.00,27.50,275.00,IL,0.6
118.25,25.00,27.50,300.00,CL,0.28
115.51,25.00,27.50,300.00,EL,0.79
114.42,25.00,27.50,300.00,IL,0.6
129.91,25.00,30.00,200.00,CL,0.28
121.00,25.00,30.00,200.00,EL,0.79
130.62,25.00,30.00,200.00,IL,0.61
114.13,25.00,30.00,225.00,CL,0.28
120.38,25.00,30.00,225.00,EL,0.78
125.99,25.00,30.00,225.00,IL,0.61
132.27,25.00,30.00,250.00,CL,0.28
120.47,25.00,30.00,250.00,EL,0.78
128.15,25.00,30.00,250.00,IL,0.6
134.65,25.00,30.00,275.00,CL,0.28
127.90,25.00,30.00,275.00,EL,0.77
118.32,25.00,30.00,275.00,IL,0.6
113.11,25.00,30.00,300.00,CL,0.28
134.25,25.00,30.00,300.00,EL,0.77
113.03,25.00,30.00,300.00,IL,0.6
134.37,30.00,20.00,200.00,CL,0.31
125.72,30.00,20.00,200.00,EL,0.9
135.98,30.00,20.00,200.00,IL,0.65
132.47,30.00,20.00,225.00,CL,0.31
137.45,30.00,20.00,225.00,EL,0.89
121.27,30.00,20.00,225.00,IL,0.65
131.68,30.00,20.00,250.00,CL,0.31
122.55,30.00,20.00,250.00,EL,0.89
124.50,30.00,20.00,250.00,IL,0.65
128.19,30.00,20.00,275.00,CL,0.31
134.34,30.00,20.00,275.00,EL,0.88
137.10,30.00,20.00,275.00,IL,0.64
131.71,30.00,20.00,300.00,CL,0.31
122.94,30.00,20.00,300.00,EL,0.88
123.03,30.00,20.00,300.00,IL,0.64
130.94,30.00,22.50,200.00,CL,0.3
118.47,30.00,22.50,200.00,EL,0.87
115.26,30.00,22.50,200.00,IL,0.65
121.37,30.00,22.50,225.00,CL,0.3
119.68,30.00,22.50,225.00,EL,0.87
119.91,30.00,22.50,225.00,IL,0.64
118.34,30.00,22.50,250.00,CL,0.3
113.55,30.00,22.50,250.00,EL,0.86
112.95,30.00,22.50,250.00,IL,0.64
137.19,30.00,22.50,275.00,CL,0.3
123.19,30.00,22.50,275.00,EL,0.86
122.11,30.00,22.50,275.00,IL,0.64
129.49,30.00,22.50,300.00,CL,0.3
117.96,30.00,22.50,300.00,EL,0.86
136.25,30.00,22.50,300.00,IL,0.63
132.16,30.00,25.00,200.00,CL,0.29
114.74,30.00,25.00,200.00,EL,0.84
122.94,30.00,25.00,200.00,IL,0.64
134.48,30.00,25.00,225.00,CL,0.29
136.12,30.00,25.00,225.00,EL,0.84
124.19,30.00,25.00,225.00,IL,0.63
127.84,30.00,25.00,250.00,CL,0.29
116.68,30.00,25.00,250.00,EL,0.83
137.28,30.00,25.00,250.00,IL,0.63
118.29,30.00,25.00,275.00,CL,0.29
136.07,30.00,25.00,275.00,EL,0.83
128.74,30.00,25.00,275.00,IL,0.63
127.69,30.00,25.00,300.00,CL,0.29
125.32,30.00,25.00,300.00,EL,0.82
118.27,30.00,25.00,300.00,IL,0.62
116.91,30.00,27.50,200.00,CL,0.29
118.01,30.00,27.50,200.00,EL,0.82
117.16,30.00,27.50,200.00,IL,0.62
131.99,30.00,27.50,225.00,CL,0.29
121.25,30.00,27.50,225.00,EL,0.81
113.95,30.00,27.50,225.00,IL,0.62
136.73,30.00,27.50,250.00,CL,0.29
134.59,30.00,27.50,250.00,EL,0.81
135.69,30.00,27.50,250.00,IL,0.62
137.37,30.00,27.50,275.00,CL,0.29
116.85,30.00,27.50,275.00,EL,0.8
122.41,30.00,27.50,275.00,IL,0.61
131.46,30.00,27.50,300.00,CL,0.29
129.90,30.00,27.50,300.00,EL,0.8
116.35,30.00,27.50,300.00,IL,0.61
132.90,30.00,30.00,200.00,CL,0.29
118.11,30.00,30.00,200.00,EL,0.79
118.10,30.00,30.00,200.00,IL,0.62
125.92,30.00,30.00,225.00,CL,0.28
127.32,30.00,30.00,225.00,EL,0.79
127.00,30.00,30.00,225.00,IL,0.61
114.79,30.00,30.00,250.00,CL,0.28
134.44,30.00,30.00,250.00,EL,0.79
119.14,30.00,30.00,250.00,IL,0.61
115.74,30.00,30.00,275.00,CL,0.28
134.72,30.00,30.00,275.00,EL,0.78
136.39,30.00,30.00,275.00,IL,0.61
134.05,30.00,30.00,300.00,CL,0.28
132.74,30.00,30.00,300.00,EL,0.78
128.88,30.00,30.00,300.00,IL,0.6
126.27,35.00,20.00,200.00,CL,0.32
114.67,35.00,20.00,200.00,EL,0.9
122.71,35.00,20.00,200.00,IL,0.66
121.82,35.00,20.00,225.00,CL,0.31
118.99,35.00,20.00,225.00,EL,0.9
130.59,35.00,20.00,225.00,IL,0.66
124.90,35.00,20.00,250.00,CL,0.31
114.53,35.00,20.00,250.00,EL,0.9
118.00,35.00,20.00,250.00,IL,0.65
129.58,35.00,20.00,275.00,CL,0.31
114.40,35.00,20.00,275.00,EL,0.89
133.78,35.00,20.00,275.00,IL,0.65
124.88,35.00,20.00,300.00,CL,0.31
124.51,35.00,20.00,300.00,EL,0.89
127.31,35.00,20.00,300.00,IL,0.65
133.12,35.00,22.50,200.00,CL,0.31
121.20,35.00,22.50,200.00,EL,0.88
129.45,35.00,22.50,200.00,IL,0.65
126.64,35.00,22.50,225.00,CL,0.31
119.18,35.00,22.50,225.00,EL,0.88
134.47,35.00,22.50,225.00,IL,0.65
132.44,35.00,22.50,250.00,CL,0.3
128.96,35.00,22.50,250.00,EL,0.87
133.76,35.00,22.50,250.00,IL,0.65
134.18,35.00,22.50,275.00,CL,0.3
130.21,35.00,22.50,275.00,EL,0.87
133.43,35.00,22.50,275.00,IL,0.64
129.94,35.00,22.50,300.00,CL,0.3
129.50,35.00,22.50,300.00,EL,0.86
127.97,35.00,22.50,300.00,IL,0.64
131.32,35.00,25.00,200.00,CL,0.3
116.47,35.00,25.00,200.00,EL,0.85
134.52,35.00,25.00,200.00,IL,0.64
134.30,35.00,25.00,225.00,CL,0.29
113.23,35.00,25.00,225.00,EL,0.84
133.15,35.00,25.00,225.00,IL,0.64
115.72,35.00,25.00,250.00,CL,0.29
120.88,35.00,25.00,250.00,EL,0.84
131.09,35.00,25.00,250.00,IL,0.63
116.52,35.00,25.00,275.00,CL,0.29
132.95,35.00,25.00,275.00,EL,0.83
133.30,35.00,25.00,275.00,IL,0.63
125.19,35.00,25.00,300.00,CL,0.29
112.66,35.00,25.00,300.00,EL,0.83
119.68,35.00,25.00,300.00,IL,0.63
127.92,35.00,27.50,200.00,CL,0.29
137.03,35.00,27.50,200.00,EL,0.82
128.30,35.00,27.50,200.00,IL,0.63
119.00,35.00,27.50,225.00,CL,0.29
128.35,35.00,27.50,225.00,EL,0.82
126.00,35.00,27.50,225.00,IL,0.62
132.00,35.00,27.50,250.00,CL,0.29
115.17,35.00,27.50,250.00,EL,0.81
131.53,35.00,27.50,250.00,IL,0.62
126.03,35.00,27.50,275.00,CL,0.29
136.57,35.00,27.50,275.00,EL,0.81
121.05,35.00,27.50,275.00,IL,0.62
128.32,35.00,27.50,300.00,CL,0.29
135.80,35.00,27.50,300.00,EL,0.8
115.06,35.00,27.50,300.00,IL,0.61
135.93,35.00,30.00,200.00,CL,0.29
129.70,35.00,30.00,200.00,EL,0.8
114.20,35.00,30.00,200.00,IL,0.62
120.02,35.00,30.00,225.00,CL,0.29
130.20,35.00,30.00,225.00,EL,0.8
114.18,35.00,30.00,225.00,IL,0.62
127.05,35.00,30.00,250.00,CL,0.29
121.15,35.00,30.00,250.00,EL,0.79
128.02,35.00,30.00,250.00,IL,0.62
113.64,35.00,30.00,275.00,CL,0.28
134.29,35.00,30.00,275.00,EL,0.79
136.84,35.00,30.00,275.00,IL,0.61
136.72,35.00,30.00,300.00,CL,0.28
131.24,35.00,30.00,300.00,EL,0.78
115.75,35.00,30.00,300.00,IL,0.61
157.75,20.00,20.00,200.00,CL,0.21
135.74,20.00,20.00,200.00,EL,0.62
135.66,20.00,20.00,200.00,IL,0.45
144.71,20.00,20.00,225.00,CL,0.21
149.66,20.00,20.00,225.00,EL,0.61
158.11,20.00,20.00,225.00,IL,0.45
155.50,20.00,20.00,250.00,CL,0.2
148.38,20.00,20.00,250.00,EL,0.61
143.21,20.00,20.00,250.00,IL,0.44
164.91,20.00,20.00,275.00,CL,0.2
147.79,20.00,20.00,275.00,EL,0.61
148.54,20.00,20.00,275.00,IL,0.44
139.91,20.00,20.00,300.00,CL,0.2
158.84,20.00,20.00,300.00,EL,0.61
155.81,20.00,20.00,300.00,IL,0.44
141.62,20.00,22.50,200.00,CL,0.23
137.47,20.00,22.50,200.00,EL,0.68
155.41,20.00,22.50,200.00,IL,0.5
154.64,20.00,22.50,225.00,CL,0.23
143.20,20.00,22.50,225.00,EL,0.67
163.53,20.00,22.50,225.00,IL,0.5
139.53,20.00,22.50,250.00,CL,0.23
147.97,20.00,22.50,250.00,EL,0.67
163.31,20.00,22.50,250.00,IL,0.5
147.59,20.00,22.50,275.00,CL,0.23
154.16,20.00,22.50,275.00,EL,0.67
146.93,20.00,22.50,275.00,IL,0.49
143.23,20.00,22.50,300.00,CL,0.23
164.52,20.00,22.50,300.00,EL,0.66
147.28,20.00,22.50,300.00,IL,0.49
161.82,20.00,25.00,200.00,CL,0.25
141.90,20.00,25.00,200.00,EL,0.73
141.39,20.00,25.00,200.00,IL,0.55
135.93,20.00,25.00,225.00,CL,0.25
154.55,20.00,25.00,225.00,EL,0.72
146.06,20.00,25.00,225.00,IL,0.54
160.93,20.00,25.00,250.00,CL,0.25
149.20,20.00,25.00,250.00,EL,0.72
164.05,20.00,25.00,250.00,IL,0.54
140.57,20.00,25.00,275.00,CL,0.24
161.06,20.00,25.00,275.00,EL,0.71
158.30,20.00,25.00,275.00,IL,0.54
158.13,20.00,25.00,300.00,CL,0.24
160.34,20.00,25.00,300.00,EL,0.71
157.83,20.00,25.00,300.00,IL,0.54
153.79,20.00,27.50,200.00,CL,0.27
138.94,20.00,27.50,200.00,EL,0.77
135.98,20.00,27.50,200.00,IL,0.59
162.63,20.00,27.50,225.00,CL,0.27
153.50,20.00,27.50,225.00,EL,0.77
158.90,20.00,27.50,225.00,IL,0.59
149.45,20.00,27.50,250.00,CL,0.27
138.52,20.00,27.50,250.00,EL,0.77
138.76,20.00,27.50,250.00,IL,0.58
155.57,20.00,27.50,275.00,CL,0.27
147.91,20.00,27.50,275.00,EL,0.76
141.02,20.00,27.50,275.00,IL,0.58
149.75,20.00,27.50,300.00,CL,0.27
136.93,20.00,27.50,300.00,EL,0.76
152.46,20.00,27.50,300.00,IL,0.58
143.07,20.00,30.00,200.00,CL,0.29
158.93,20.00,30.00,200.00,EL,0.82
144.31,20.00,30.00,200.00,IL,0.64
148.66,20.00,30.00,225.00,CL,0.29
135.35,20.00,30.00,225.00,EL,0.82
137.17,20.00,30.00,225.00,IL,0.64
146.77,20.00,30.00,250.00,CL,0.29
149.40,20.00,30.00,250.00,EL,0.82
153.00,20.00,30.00,250.00,IL,0.64
143.75,20.00,30.00,275.00,CL,0.29
155.85,20.00,30.00,275.00,EL,0.81
160.80,20.00,30.00,275.00,IL,0.63
158.40,20.00,30.00,300.00,CL,0.29
136.19,20.00,30.00,300.00,EL,0.81
149.42,20.00,30.00,300.00,IL,0.63
138.15,25.00,20.00,200.00,CL,0.17
142.26,25.00,20.00,200.00,EL,0.5
164.60,25.00,20.00,200.00,IL,0.36
139.27,25.00,20.00,225.00,CL,0.17
149.97,25.00,20.00,225.00,EL,0.5
153.54,25.00,20.00,225.00,IL,0.36
156.07,25.00,20.00,250.00,CL,0.17
151.79,25.00,20.00,250.00,EL,0.49
135.29,25.00,20.00,250.00,IL,0.36
144.79,25.00,20.00,275.00,CL,0.16
150.53,25.00,20.00,275.00,EL,0.49
137.64,25.00,20.00,275.00,IL,0.36
145.52,25.00,20.00,300.00,CL,0.16
136.00,25.00,20.00,300.00,EL,0.49
137.36,25.00,20.00,300.00,IL,0.36
146.91,25.00,22.50,200.00,CL,0.18
138.98,25.00,22.50,200.00,EL,0.55
152.03,25.00,22.50,200.00,IL,0.4
155.68,25.00,22.50,225.00,CL,0.18
159.02,25.00,22.50,225.00,EL,0.54
141.00,25.00,22.50,225.00,IL,0.4
140.02,25.00,22.50,250.00,CL,0.18
138.14,25.00,22.50,250.00,EL,0.54
154.09,25.00,22.50,250.00,IL,0.4
156.19,25.00,22.50,275.00,CL,0.18
135.95,25.00,22.50,275.00,EL,0.54
163.09,25.00,22.50,275.00,IL,0.4
136.56,25.00,22.50,300.00,CL,0.18
151.24,25.00,22.50,300.00,EL,0.54
156.27,25.00,22.50,300.00,IL,0.4
161.13,25.00,25.00,200.00,CL,0.2
156.42,25.00,25.00,200.00,EL,0.59
159.05,25.00,25.00,200.00,IL,0.44
145.18,25.00,25.00,225.00,CL,0.2
159.44,25.00,25.00,225.00,EL,0.58
137.40,25.00,25.00,225.00,IL,0.44
161.84,25.00,25.00,250.00,CL,0.2
151.43,25.00,25.00,250.00,EL,0.58
159.52,25.00,25.00,250.00,IL,0.44
148.57,25.00,25.00,275.00,CL,0.2
154.31,25.00,25.00,275.00,EL,0.58
150.79,25.00,25.00,275.00,IL,0.44
156.95,25.00,25.00,300.00,CL,0.2
137.45,25.00,25.00,300.00,EL,0.58
136.81,25.00,25.00,300.00,IL,0.43
142.41,25.00,27.50,200.00,CL,0.22
139.79,25.00,27.50,200.00,EL,0.62
161.15,25.00,27.50,200.00,IL,0.48
141.58,25.00,27.50,225.00,CL,0.22
164.28,25.00,27.50,225.00,EL,0.62
145.11,25.00,27.50,225.00,IL,0.48
140.46,25.00,27.50,250.00,CL,0.22
158.69,25.00,27.50,250.00,EL,0.62
154.76,25.00,27.50,250.00,IL,0.47
149.95,25.00,27.50,275.00,CL,0.22
151.66,25.00,27.50,275.00,EL,0.62
156.58,25.00,27.50,275.00,IL,0.47
141.85,25.00,27.50,300.00,CL,0.21
164.89,25.00,27.50,300.00,EL,0.61
164.24,25.00,27.50,300.00,IL,0.47
154.51,25.00,30.00,200.00,CL,0.23
140.99,25.00,30.00,200.00,EL,0.67
155.41,25.00,30.00,200.00,IL,0.52
137.17,25.00,30.00,225.00,CL,0.23
135.92,25.00,30.00,225.00,EL,0.66
142.73,25.00,30.00,225.00,IL,0.52
148.88,25.00,30.00,250.00,CL,0.23
161.05,25.00,30.00,250.00,EL,0.66
156.82,25.00,30.00,250.00,IL,0.51
157.28,25.00,30.00,275.00,CL,0.23
147.76,25.00,30.00,275.00,EL,0.66
145.38,25.00,30.00,275.00,IL,0.51
146.13,25.00,30.00,300.00,CL,0.23
164.63,25.00,30.00,300.00,EL,0.65
136.20,25.00,30.00,300.00,IL,0.51
161.01,30.00,20.00,200.00,CL,0.14
152.36,30.00,20.00,200.00,EL,0.42
148.16,30.00,20.00,200.00,IL,0.3
156.76,30.00,20.00,225.00,CL,0.14
149.60,30.00,20.00,225.00,EL,0.42
161.20,30.00,20.00,225.00,IL,0.3
162.02,30.00,20.00,250.00,CL,0.14
147.65,30.00,20.00,250.00,EL,0.41
143.30,30.00,20.00,250.00,IL,0.3
152.77,30.00,20.00,275.00,CL,0.14
162.37,30.00,20.00,275.00,EL,0.41
141.32,30.00,20.00,275.00,IL,0.3
153.69,30.00,20.00,300.00,CL,0.14
153.95,30.00,20.00,300.00,EL,0.41
156.99,30.00,20.00,300.00,IL,0.3
138.95,30.00,22.50,200.00,CL,0.15
156.47,30.00,22.50,200.00,EL,0.46
162.27,30.00,22.50,200.00,IL,0.34
140.39,30.00,22.50,225.00,CL,0.15
142.13,30.00,22.50,225.00,EL,0.46
164.14,30.00,22.50,225.00,IL,0.34
140.43,30.00,22.50,250.00,CL,0.15
160.63,30.00,22.50,250.00,EL,0.45
149.77,30.00,22.50,250.00,IL,0.34
142.42,30.00,22.50,275.00,CL,0.15
161.12,30.00,22.50,275.00,EL,0.45
148.36,30.00,22.50,275.00,IL,0.33
150.44,30.00,22.50,300.00,CL,0.15
145.78,30.00,22.50,300.00,EL,0.45
152.79,30.00,22.50,300.00,IL,0.33
139.91,30.00,25.00,200.00,CL,0.17
146.73,30.00,25.00,200.00,EL,0.49
164.08,30.00,25.00,200.00,IL,0.37
142.74,30.00,25.00,225.00,CL,0.17
154.70,30.00,25.00,225.00,EL,0.49
144.76,30.00,25.00,225.00,IL,0.37
158.20,30.00,25.00,250.00,CL,0.17
138.93,30.00,25.00,250.00,EL,0.49
164.09,30.00,25.00,250.00,IL,0.37
148.61,30.00,25.00,275.00,CL,0.17
142.08,30.00,25.00,275.00,EL,0.49
137.20,30.00,25.00,275.00,IL,0.37
140.09,30.00,25.00,300.00,CL,0.16
150.59,30.00,25.00,300.00,EL,0.48
145.11,30.00,25.00,300.00,IL,0.37
159.87,30.00,27.50,200.00,CL,0.18
147.93,30.00,27.50,200.00,EL,0.52
142.46,30.00,27.50,200.00,IL,0.4
153.51,30.00,27.50,225.00,CL,0.18
156.20,30.00,27.50,225.00,EL,0.52
140.01,30.00,27.50,225.00,IL,0.4
140.03,30.00,27.50,250.00,CL,0.18
136.10,30.00,27.50,250.00,EL,0.52
157.09,30.00,27.50,250.00,IL,0.4
154.91,30.00,27.50,275.00,CL,0.18
149.24,30.00,27.50,275.00,EL,0.52
160.33,30.00,27.50,275.00,IL,0.4
159.17,30.00,27.50,300.00,CL,0.18
152.56,30.00,27.50,300.00,EL,0.52
161.05,30.00,27.50,300.00,IL,0.39
141.18,30.00,30.00,200.00,CL,0.2
138.36,30.00,30.00,200.00,EL,0.56
143.09,30.00,30.00,200.00,IL,0.43
136.71,30.00,30.00,225.00,CL,0.2
150.94,30.00,30.00,225.00,EL,0.56
163.10,30.00,30.00,225.00,IL,0.43
136.18,30.00,30.00,250.00,CL,0.19
138.66,30.00,30.00,250.00,EL,0.55
148.57,30.00,30.00,250.00,IL,0.43
163.02,30.00,30.00,275.00,CL,0.19
144.48,30.00,30.00,275.00,EL,0.55
150.22,30.00,30.00,275.00,IL,0.43
136.25,30.00,30.00,300.00,CL,0.19
139.45,30.00,30.00,300.00,EL,0.55
164.60,30.00,30.00,300.00,IL,0.43
163.95,35.00,20.00,200.00,CL,0.12
135.15,35.00,20.00,200.00,EL,0.36
163.55,35.00,20.00,200.00,IL,0.26
154.17,35.00,20.00,225.00,CL,0.12
161.04,35.00,20.00,225.00,EL,0.36
148.64,35.00,20.00,225.00,IL,0.26
150.47,35.00,20.00,250.00,CL,0.12
149.67,35.00,20.00,250.00,EL,0.36
155.01,35.00,20.00,250.00,IL,0.26
139.19,35.00,20.00,275.00,CL,0.12
135.90,35.00,20.00,275.00,EL,0.36
144.24,35.00,20.00,275.00,IL,0.26
156.14,35.00,20.00,300.00,CL,0.12
141.06,35.00,20.00,300.00,EL,0.35
155.20,35.00,20.00,300.00,IL,0.26
164.10,35.00,22.50,200.00,CL,0.13
137.82,35.00,22.50,200.00,EL,0.39
155.18,35.00,22.50,200.00,IL,0.29
148.31,35.00,22.50,225.00,CL,0.13
161.04,35.00,22.50,225.00,EL,0.39
140.31,35.00,22.50,225.00,IL,0.29
155.78,35.00,22.50,250.00,CL,0.13
160.14,35.00,22.50,250.00,EL,0.39
163.34,35.00,22.50,250.00,IL,0.29
155.50,35.00,22.50,275.00,CL,0.13
149.92,35.00,22.50,275.00,EL,0.39
153.54,35.00,22.50,275.00,IL,0.29
161.07,35.00,22.50,300.00,CL,0.13
152.12,35.00,22.50,300.00,EL,0.39
135.91,35.00,22.50,300.00,IL,0.29
162.93,35.00,25.00,200.00,CL,0.14
155.69,35.00,25.00,200.00,EL,0.42
155.30,35.00,25.00,200.00,IL,0.32
141.47,35.00,25.00,225.00,CL,0.14
154.77,35.00,25.00,225.00,EL,0.42
146.82,35.00,25.00,225.00,IL,0.32
154.54,35.00,25.00,250.00,CL,0.14
138.20,35.00,25.00,250.00,EL,0.42
154.74,35.00,25.00,250.00,IL,0.32
164.98,35.00,25.00,275.00,CL,0.14
136.45,35.00,25.00,275.00,EL,0.42
164.32,35.00,25.00,275.00,IL,0.32
147.21,35.00,25.00,300.00,CL,0.14
161.12,35.00,25.00,300.00,EL,0.42
158.47,35.00,25.00,300.00,IL,0.32
152.01,35.00,27.50,200.00,CL,0.16
157.15,35.00,27.50,200.00,EL,0.45
161.36,35.00,27.50,200.00,IL,0.34
147.12,35.00,27.50,225.00,CL,0.16
144.81,35.00,27.50,225.00,EL,0.45
155.03,35.00,27.50,225.00,IL,0.34
159.24,35.00,27.50,250.00,CL,0.16
157.87,35.00,27.50,250.00,EL,0.45
158.93,35.00,27.50,250.00,IL,0.34
148.07,35.00,27.50,275.00,CL,0.16
159.54,35.00,27.50,275.00,EL,0.45
138.61,35.00,27.50,275.00,IL,0.34
151.33,35.00,27.50,300.00,CL,0.15
135.17,35.00,27.50,300.00,EL,0.45
144.74,35.00,27.50,300.00,IL,0.34
145.99,35.00,30.00,200.00,CL,0.17
146.89,35.00,30.00,200.00,EL,0.48
155.86,35.00,30.00,200.00,IL,0.37
146.66,35.00,30.00,225.00,CL,0.17
148.46,35.00,30.00,225.00,EL,0.48
142.13,35.00,30.00,225.00,IL,0.37
146.20,35.00,30.00,250.00,CL,0.17
141.82,35.00,30.00,250.00,EL,0.48
137.20,35.00,30.00,250.00,IL,0.37
153.10,35.00,30.00,275.00,CL,0.17
155.05,35.00,30.00,275.00,EL,0.48
153.58,35.00,30.00,275.00,IL,0.37
148.90,35.00,30.00,300.00,CL,0.17
146.39,35.00,30.00,300.00,EL,0.47
160.90,35.00,30.00,300.00,IL,0.37
60.00,20.08,20.00,200.00,CL,1.25
60.00,19.92,20.00,200.00,EL,2.84
60.00,18.10,20.00,200.00,IL,2.04
60.00,19.36,20.00,225.00,CL,1.24
60.00,19.52,20.00,225.00,EL,2.76
60.00,19.60,20.00,225.00,IL,1.98
60.00,20.32,20.00,250.00,CL,1.24
60.00,20.13,20.00,250.00,EL,2.69
60.00,20.43,20.00,250.00,IL,1.92
60.00,21.06,20.00,275.00,CL,1.23
60.00,21.25,20.00,275.00,EL,2.62
60.00,20.87,20.00,275.00,IL,1.88
60.00,21.82,20.00,300.00,CL,1.23
60.00,18.07,20.00,300.00,EL,2.56
60.00,18.78,20.00,300.00,IL,1.83
60.00,18.03,22.50,200.00,CL,1.35
60.00,20.59,22.50,200.00,EL,3.07
60.00,21.59,22.50,200.00,IL,2.24
60.00,18.97,22.50,225.00,CL,1.34
60.00,21.71,22.50,225.00,EL,2.98
60.00,18.24,22.50,225.00,IL,2.17
60.00,21.74,22.50,250.00,CL,1.33
60.00,19.41,22.50,250.00,EL,2.89
60.00,18.41,22.50,250.00,IL,2.11
60.00,19.94,22.50,275.00,CL,1.32
60.00,19.03,22.50,275.00,EL,2.82
60.00,19.14,22.50,275.00,IL,2.05
60.00,19.23,22.50,300.00,CL,1.32
60.00,21.21,22.50,300.00,EL,2.75
60.00,20.16,22.50,300.00,IL,2
60.00,19.25,25.00,200.00,CL,1.43
60.00,20.44,25.00,200.00,EL,3.25
60.00,20.86,25.00,200.00,IL,2.42
60.00,19.09,25.00,225.00,CL,1.42
60.00,19.65,25.00,225.00,EL,3.15
60.00,18.49,25.00,225.00,IL,2.34
60.00,18.72,25.00,250.00,CL,1.41
60.00,20.72,25.00,250.00,EL,3.06
60.00,18.73,25.00,250.00,IL,2.28
60.00,20.10,25.00,275.00,CL,1.4
60.00,20.84,25.00,275.00,EL,2.98
60.00,18.43,25.00,275.00,IL,2.21
60.00,20.27,25.00,300.00,CL,1.39
60.00,19.03,25.00,300.00,EL,2.91
60.00,21.85,25.00,300.00,IL,2.16
60.00,19.93,27.50,200.00,CL,1.53
60.00,21.22,27.50,200.00,EL,3.42
60.00,20.20,27.50,200.00,IL,2.58
60.00,18.17,27.50,225.00,CL,1.51
60.00,20.53,27.50,225.00,EL,3.32
60.00,21.81,27.50,225.00,IL,2.5
60.00,20.41,27.50,250.00,CL,1.5
60.00,21.28,27.50,250.00,EL,3.22
60.00,21.54,27.50,250.00,IL,2.42
60.00,18.91,27.50,275.00,CL,1.49
60.00,18.85,27.50,275.00,EL,3.13
60.00,20.44,27.50,275.00,IL,2.36
60.00,19.64,27.50,300.00,CL,1.48
60.00,21.36,27.50,300.00,EL,3.05
60.00,21.60,27.50,300.00,IL,2.3
60.00,19.41,30.00,200.00,CL,1.62
60.00,18.95,30.00,200.00,EL,3.58
60.00,21.12,30.00,200.00,IL,2.76
60.00,19.10,30.00,225.00,CL,1.61
60.00,21.29,30.00,225.00,EL,3.47
60.00,19.69,30.00,225.00,IL,2.67
60.00,20.67,30.00,250.00,CL,1.59
60.00,18.38,30.00,250.00,EL,3.36
60.00,20.50,30.00,250.00,IL,2.59
60.00,19.81,30.00,275.00,CL,1.58
60.00,20.35,30.00,275.00,EL,3.27
60.00,18.67,30.00,275.00,IL,2.52
60.00,20.95,30.00,300.00,CL,1.57
60.00,21.45,30.00,300.00,EL,3.18
60.00,18.87,30.00,300.00,IL,2.45
60.00,22.98,20.00,200.00,CL,1.02
60.00,22.62,20.00,200.00,EL,2.4
60.00,25.71,20.00,200.00,IL,1.72
60.00,25.54,20.00,225.00,CL,1.01
60.00,25.23,20.00,225.00,EL,2.33
60.00,23.66,20.00,225.00,IL,1.68
60.00,24.45,20.00,250.00,CL,1
60.00,25.47,20.00,250.00,EL,2.27
60.00,24.98,20.00,250.00,IL,1.63
60.00,27.44,20.00,275.00,CL,1
60.00,23.18,20.00,275.00,EL,2.22
60.00,25.98,20.00,275.00,IL,1.59
60.00,24.52,20.00,300.00,CL,0.99
60.00,24.64,20.00,300.00,EL,2.17
60.00,26.09,20.00,300.00,IL,1.56
60.00,25.96,22.50,200.00,CL,1.09
60.00,27.46,22.50,200.00,EL,2.59
60.00,23.14,22.50,200.00,IL,1.89
60.00,23.02,22.50,225.00,CL,1.08
60.00,26.12,22.50,225.00,EL,2.52
60.00,25.39,22.50,225.00,IL,1.84
60.00,23.87,22.50,250.00,CL,1.08
60.00,22.90,22.50,250.00,EL,2.46
60.00,22.93,22.50,250.00,IL,1.79
60.00,26.97,22.50,275.00,CL,1.07
60.00,23.46,22.50,275.00,EL,2.4
60.00,24.12,22.50,275.00,IL,1.74
60.00,23.63,22.50,300.00,CL,1.07
60.00,24.27,22.50,300.00,EL,2.34
60.00,22.85,22.50,300.00,IL,1.7
60.00,25.10,25.00,200.00,CL,1.16
